"CÓD. 
DEP.",DEPARTAMENTO,CÓD. MUN.,MUNICIPIO,"GRUPO 
DE CULTIVO","SUBGRUPO 
DE CULTIVO",CULTIVO,DESAGREGACIÓN REGIONAL Y/O SISTEMA PRODUCTIVO,AÑO,PERIODO,"Área Sembrada
(ha)","Área Cosechada
(ha)","Producción
(t)","Rendimiento
(t/ha)",ESTADO FISICO PRODUCCION,"NOMBRE 
CIENTIFICO",CICLO DE CULTIVO
5,ANTIOQUIA,5679,SANTA BARBARA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2010,2010,65,35,18,0.5,GRANO SECO,THEOBROMA CACAO,PERMANENTE
5,ANTIOQUIA,5690,SANTO DOMINGO,OTROS PERMANENTES,CACAO,CACAO,CACAO,2010,2010,58,22,13,0.6,GRANO SECO,THEOBROMA CACAO,PERMANENTE
5,ANTIOQUIA,5736,SEGOVIA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2010,2010,56,43,17,0.4,GRANO SECO,THEOBROMA CACAO,PERMANENTE
5,ANTIOQUIA,5856,VALPARAISO,OTROS PERMANENTES,CACAO,CACAO,CACAO,2010,2010,43,43,22,0.5,GRANO SECO,THEOBROMA CACAO,PERMANENTE
5,ANTIOQUIA,5134,CAMPAMENTO,OTROS PERMANENTES,CACAO,CACAO,CACAO,2010,2010,39,0,0,,GRANO SECO,THEOBROMA CACAO,PERMANENTE
5,ANTIOQUIA,5002,ABEJORRAL,OTROS PERMANENTES,CACAO,CACAO,CACAO,2010,2010,35,0,0,,GRANO SECO,THEOBROMA CACAO,PERMANENTE
5,ANTIOQUIA,5059,ARMENIA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2010,2010,35,35,9,0.25,GRANO SECO,THEOBROMA CACAO,PERMANENTE
5,ANTIOQUIA,5819,TOLEDO,OTROS PERMANENTES,CACAO,CACAO,CACAO,2010,2010,24,22,9,0.4,GRANO SECO,THEOBROMA CACAO,PERMANENTE
5,ANTIOQUIA,5113,BURITICA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2010,2010,22,22,13,0.6,GRANO SECO,THEOBROMA CACAO,PERMANENTE
5,ANTIOQUIA,5284,FRONTINO,OTROS PERMANENTES,CACAO,CACAO,CACAO,2010,2010,18,13,8,0.6,GRANO SECO,THEOBROMA CACAO,PERMANENTE
5,ANTIOQUIA,5792,TARSO,OTROS PERMANENTES,CACAO,CACAO,CACAO,2010,2010,17,0,0,,GRANO SECO,THEOBROMA CACAO,PERMANENTE
5,ANTIOQUIA,5190,CISNEROS,OTROS PERMANENTES,CACAO,CACAO,CACAO,2010,2010,17,12,8,0.64,GRANO SECO,THEOBROMA CACAO,PERMANENTE
5,ANTIOQUIA,5467,MONTEBELLO,OTROS PERMANENTES,CACAO,CACAO,CACAO,2010,2010,13,13,5,0.4,GRANO SECO,THEOBROMA CACAO,PERMANENTE
5,ANTIOQUIA,5310,GOMEZ PLATA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2010,2010,10,3,1,0.3,GRANO SECO,THEOBROMA CACAO,PERMANENTE
5,ANTIOQUIA,5628,SABANALARGA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2010,2010,8,8,1,0.1,GRANO SECO,THEOBROMA CACAO,PERMANENTE
5,ANTIOQUIA,5667,SAN RAFAEL,OTROS PERMANENTES,CACAO,CACAO,CACAO,2010,2010,7,5,4,0.8,GRANO SECO,THEOBROMA CACAO,PERMANENTE
5,ANTIOQUIA,5686,SANTA ROSA DE OSOS,OTROS PERMANENTES,CACAO,CACAO,CACAO,2010,2010,4,2,1,0.4,GRANO SECO,THEOBROMA CACAO,PERMANENTE
81,ARAUCA,81065,ARAUQUITA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2010,2010,6096,5500,3805,0.69,GRANO SECO,THEOBROMA CACAO,PERMANENTE
81,ARAUCA,81736,SARAVENA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2010,2010,3542,3000,2100,0.7,GRANO SECO,THEOBROMA CACAO,PERMANENTE
81,ARAUCA,81794,TAME,OTROS PERMANENTES,CACAO,CACAO,CACAO,2010,2010,2837,2100,1300,0.62,GRANO SECO,THEOBROMA CACAO,PERMANENTE
81,ARAUCA,81300,FORTUL,OTROS PERMANENTES,CACAO,CACAO,CACAO,2010,2010,1182,900,620,0.69,GRANO SECO,THEOBROMA CACAO,PERMANENTE
81,ARAUCA,81001,ARAUCA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2010,2010,680,460,322,0.7,GRANO SECO,THEOBROMA CACAO,PERMANENTE
13,BOLIVAR,13688,SANTA ROSA DEL SUR,OTROS PERMANENTES,CACAO,CACAO,CACAO,2010,2010,2478,1390,294,0.21,GRANO SECO,THEOBROMA CACAO,PERMANENTE
13,BOLIVAR,13670,SAN PABLO,OTROS PERMANENTES,CACAO,CACAO,CACAO,2010,2010,1160,600,120,0.2,GRANO SECO,THEOBROMA CACAO,PERMANENTE
13,BOLIVAR,13744,SIMITI,OTROS PERMANENTES,CACAO,CACAO,CACAO,2010,2010,744,460,126,0.27,GRANO SECO,THEOBROMA CACAO,PERMANENTE
13,BOLIVAR,13160,CANTAGALLO,OTROS PERMANENTES,CACAO,CACAO,CACAO,2010,2010,574,308,62,0.2,GRANO SECO,THEOBROMA CACAO,PERMANENTE
13,BOLIVAR,13244,EL CARMEN DE BOLIVAR,OTROS PERMANENTES,CACAO,CACAO,CACAO,2010,2010,313,190,123,0.65,GRANO SECO,THEOBROMA CACAO,PERMANENTE
13,BOLIVAR,13442,MARIA LA BAJA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2010,2010,240,0,0,,GRANO SECO,THEOBROMA CACAO,PERMANENTE
13,BOLIVAR,13549,PINILLOS,OTROS PERMANENTES,CACAO,CACAO,CACAO,2010,2010,235,150,60,0.4,GRANO SECO,THEOBROMA CACAO,PERMANENTE
13,BOLIVAR,13654,SAN JACINTO,OTROS PERMANENTES,CACAO,CACAO,CACAO,2010,2010,180,2,1,0.4,GRANO SECO,THEOBROMA CACAO,PERMANENTE
13,BOLIVAR,13473,MORALES,OTROS PERMANENTES,CACAO,CACAO,CACAO,2010,2010,117,77,19,0.25,GRANO SECO,THEOBROMA CACAO,PERMANENTE
13,BOLIVAR,13006,ACHI,OTROS PERMANENTES,CACAO,CACAO,CACAO,2010,2010,100,30,15,0.5,GRANO SECO,THEOBROMA CACAO,PERMANENTE
13,BOLIVAR,13042,ARENAL,OTROS PERMANENTES,CACAO,CACAO,CACAO,2010,2010,87,72,18,0.25,GRANO SECO,THEOBROMA CACAO,PERMANENTE
13,BOLIVAR,13458,MONTECRISTO,OTROS PERMANENTES,CACAO,CACAO,CACAO,2010,2010,77,20,10,0.5,GRANO SECO,THEOBROMA CACAO,PERMANENTE
13,BOLIVAR,13810,TIQUISIO,OTROS PERMANENTES,CACAO,CACAO,CACAO,2010,2010,70,50,35,0.7,GRANO SECO,THEOBROMA CACAO,PERMANENTE
13,BOLIVAR,13600,RIO VIEJO,OTROS PERMANENTES,CACAO,CACAO,CACAO,2010,2010,25,10,3,0.3,GRANO SECO,THEOBROMA CACAO,PERMANENTE
13,BOLIVAR,13030,ALTOS DEL ROSARIO,OTROS PERMANENTES,CACAO,CACAO,CACAO,2010,2010,20,10,2,0.2,GRANO SECO,THEOBROMA CACAO,PERMANENTE
13,BOLIVAR,13490,NOROSI,OTROS PERMANENTES,CACAO,CACAO,CACAO,2010,2010,20,16,5,0.3,GRANO SECO,THEOBROMA CACAO,PERMANENTE
13,BOLIVAR,13655,SAN JACINTO DEL CAUCA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2010,2010,15,15,8,0.5,GRANO SECO,THEOBROMA CACAO,PERMANENTE
13,BOLIVAR,13667,SAN MARTIN DE LOBA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2010,2010,15,15,6,0.4,GRANO SECO,THEOBROMA CACAO,PERMANENTE
15,BOYACA,15531,PAUNA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2010,2010,1300,400,200,0.5,GRANO SECO,THEOBROMA CACAO,PERMANENTE
15,BOYACA,15507,OTANCHE,OTROS PERMANENTES,CACAO,CACAO,CACAO,2010,2010,720,530,371,0.7,GRANO SECO,THEOBROMA CACAO,PERMANENTE
15,BOYACA,15681,SAN PABLO DE BORBUR,OTROS PERMANENTES,CACAO,CACAO,CACAO,2010,2010,594,350,245,0.7,GRANO SECO,THEOBROMA CACAO,PERMANENTE
15,BOYACA,15480,MUZO,OTROS PERMANENTES,CACAO,CACAO,CACAO,2010,2010,440,250,125,0.5,GRANO SECO,THEOBROMA CACAO,PERMANENTE
15,BOYACA,15442,MARIPI,OTROS PERMANENTES,CACAO,CACAO,CACAO,2010,2010,433,350,280,0.8,GRANO SECO,THEOBROMA CACAO,PERMANENTE
15,BOYACA,15580,QUIPAMA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2010,2010,311,80,72,0.9,GRANO SECO,THEOBROMA CACAO,PERMANENTE
15,BOYACA,15572,PUERTO BOYACA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2010,2010,285,165,132,0.8,GRANO SECO,THEOBROMA CACAO,PERMANENTE
15,BOYACA,15533,PAYA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2010,2010,80,10,5,0.5,GRANO SECO,THEOBROMA CACAO,PERMANENTE
15,BOYACA,15212,COPER,OTROS PERMANENTES,CACAO,CACAO,CACAO,2010,2010,71,66,53,0.8,GRANO SECO,THEOBROMA CACAO,PERMANENTE
15,BOYACA,15109,BUENAVISTA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2010,2010,67,52,42,0.8,GRANO SECO,THEOBROMA CACAO,PERMANENTE
15,BOYACA,15690,SANTA MARIA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2010,2010,45,10,4,0.41,GRANO SECO,THEOBROMA CACAO,PERMANENTE
15,BOYACA,15223,CUBARA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2010,2010,34,31,19,0.6,GRANO SECO,THEOBROMA CACAO,PERMANENTE
15,BOYACA,15401,LA VICTORIA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2010,2010,31,26,16,0.6,GRANO SECO,THEOBROMA CACAO,PERMANENTE
15,BOYACA,15514,PAEZ,OTROS PERMANENTES,CACAO,CACAO,CACAO,2010,2010,28,28,20,0.7,GRANO SECO,THEOBROMA CACAO,PERMANENTE
15,BOYACA,15832,TUNUNGUA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2010,2010,27,23,7,0.3,GRANO SECO,THEOBROMA CACAO,PERMANENTE
15,BOYACA,15667,SAN LUIS DE GACENO,OTROS PERMANENTES,CACAO,CACAO,CACAO,2010,2010,24,8,6,0.8,GRANO SECO,THEOBROMA CACAO,PERMANENTE
15,BOYACA,15135,CAMPOHERMOSO,OTROS PERMANENTES,CACAO,CACAO,CACAO,2010,2010,14,10,5,0.5,GRANO SECO,THEOBROMA CACAO,PERMANENTE
15,BOYACA,15455,MIRAFLORES,OTROS PERMANENTES,CACAO,CACAO,CACAO,2010,2010,5,4,3,0.8,GRANO SECO,THEOBROMA CACAO,PERMANENTE
17,CALDAS,17662,SAMANA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2010,2010,1300,1000,600,0.6,GRANO SECO,THEOBROMA CACAO,PERMANENTE
17,CALDAS,17088,BELALCAZAR,OTROS PERMANENTES,CACAO,CACAO,CACAO,2010,2010,458,248,178,0.72,GRANO SECO,THEOBROMA CACAO,PERMANENTE
17,CALDAS,17042,ANSERMA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2010,2010,302,180,126,0.7,GRANO SECO,THEOBROMA CACAO,PERMANENTE
17,CALDAS,17867,VICTORIA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2010,2010,284,249,199,0.8,GRANO SECO,THEOBROMA CACAO,PERMANENTE
17,CALDAS,17444,MARQUETALIA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2010,2010,270,170,170,1,GRANO SECO,THEOBROMA CACAO,PERMANENTE
17,CALDAS,17541,PENSILVANIA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2010,2010,135,60,60,1,GRANO SECO,THEOBROMA CACAO,PERMANENTE
17,CALDAS,17495,NORCASIA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2010,2010,103,90,45,0.5,GRANO SECO,THEOBROMA CACAO,PERMANENTE
17,CALDAS,17665,SAN JOSE,OTROS PERMANENTES,CACAO,CACAO,CACAO,2010,2010,79,50,45,0.9,GRANO SECO,THEOBROMA CACAO,PERMANENTE
17,CALDAS,17486,NEIRA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2010,2010,45,40,44,1.1,GRANO SECO,THEOBROMA CACAO,PERMANENTE
17,CALDAS,17877,VITERBO,OTROS PERMANENTES,CACAO,CACAO,CACAO,2010,2010,33,19,11,0.6,GRANO SECO,THEOBROMA CACAO,PERMANENTE
17,CALDAS,17614,RIOSUCIO,OTROS PERMANENTES,CACAO,CACAO,CACAO,2010,2010,32,32,16,0.5,GRANO SECO,THEOBROMA CACAO,PERMANENTE
17,CALDAS,17433,MANZANARES,OTROS PERMANENTES,CACAO,CACAO,CACAO,2010,2010,16,12,12,1,GRANO SECO,THEOBROMA CACAO,PERMANENTE
17,CALDAS,17388,LA MERCED,OTROS PERMANENTES,CACAO,CACAO,CACAO,2010,2010,12,10,12,1.2,GRANO SECO,THEOBROMA CACAO,PERMANENTE
18,CAQUETA,18150,CARTAGENA DEL CHAIRA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2010,2010,420,75,38,0.5,GRANO SECO,THEOBROMA CACAO,PERMANENTE
18,CAQUETA,18247,EL DONCELLO,OTROS PERMANENTES,CACAO,CACAO,CACAO,2010,2010,355,250,125,0.5,GRANO SECO,THEOBROMA CACAO,PERMANENTE
18,CAQUETA,18753,SAN VICENTE DEL CAGUAN,OTROS PERMANENTES,CACAO,CACAO,CACAO,2010,2010,214,30,18,0.6,GRANO SECO,THEOBROMA CACAO,PERMANENTE
18,CAQUETA,18256,EL PAUJIL,OTROS PERMANENTES,CACAO,CACAO,CACAO,2010,2010,136,5,2,0.45,GRANO SECO,THEOBROMA CACAO,PERMANENTE
18,CAQUETA,18610,SAN JOSE DEL FRAGUA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2010,2010,97,22,10,0.45,GRANO SECO,THEOBROMA CACAO,PERMANENTE
18,CAQUETA,18592,PUERTO RICO,OTROS PERMANENTES,CACAO,CACAO,CACAO,2010,2010,90,30,21,0.7,GRANO SECO,THEOBROMA CACAO,PERMANENTE
18,CAQUETA,18785,SOLITA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2010,2010,85,35,16,0.45,GRANO SECO,THEOBROMA CACAO,PERMANENTE
18,CAQUETA,18460,MILAN,OTROS PERMANENTES,CACAO,CACAO,CACAO,2010,2010,72,43,22,0.5,GRANO SECO,THEOBROMA CACAO,PERMANENTE
18,CAQUETA,18001,FLORENCIA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2010,2010,67,17,9,0.5,GRANO SECO,THEOBROMA CACAO,PERMANENTE
18,CAQUETA,18479,MORELIA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2010,2010,58,10,6,0.6,GRANO SECO,THEOBROMA CACAO,PERMANENTE
18,CAQUETA,18756,SOLANO,OTROS PERMANENTES,CACAO,CACAO,CACAO,2010,2010,54,16,8,0.5,GRANO SECO,THEOBROMA CACAO,PERMANENTE
18,CAQUETA,18094,BELEN DE LOS ANDAQUIES,OTROS PERMANENTES,CACAO,CACAO,CACAO,2010,2010,50,13,6,0.46,GRANO SECO,THEOBROMA CACAO,PERMANENTE
18,CAQUETA,18860,VALPARAISO,OTROS PERMANENTES,CACAO,CACAO,CACAO,2010,2010,50,10,5,0.45,GRANO SECO,THEOBROMA CACAO,PERMANENTE
18,CAQUETA,18205,CURILLO,OTROS PERMANENTES,CACAO,CACAO,CACAO,2010,2010,44,10,5,0.5,GRANO SECO,THEOBROMA CACAO,PERMANENTE
18,CAQUETA,18410,MONTAÑITA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2010,2010,29,15,8,0.5,GRANO SECO,THEOBROMA CACAO,PERMANENTE
18,CAQUETA,18029,ALBANIA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2010,2010,20,2,1,0.6,GRANO SECO,THEOBROMA CACAO,PERMANENTE
85,CASANARE,85410,TAURAMENA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2010,2010,180,80,64,0.8,GRANO SECO,THEOBROMA CACAO,PERMANENTE
85,CASANARE,85001,YOPAL,OTROS PERMANENTES,CACAO,CACAO,CACAO,2010,2010,83,70,42,0.6,GRANO SECO,THEOBROMA CACAO,PERMANENTE
85,CASANARE,85125,HATO COROZAL,OTROS PERMANENTES,CACAO,CACAO,CACAO,2010,2010,75,25,20,0.8,GRANO SECO,THEOBROMA CACAO,PERMANENTE
85,CASANARE,85010,AGUAZUL,OTROS PERMANENTES,CACAO,CACAO,CACAO,2010,2010,55,30,24,0.8,GRANO SECO,THEOBROMA CACAO,PERMANENTE
85,CASANARE,85325,SAN LUIS DE PALENQUE,OTROS PERMANENTES,CACAO,CACAO,CACAO,2010,2010,50,2,1,0.5,GRANO SECO,THEOBROMA CACAO,PERMANENTE
85,CASANARE,85250,PAZ DE ARIPORO,OTROS PERMANENTES,CACAO,CACAO,CACAO,2010,2010,25,5,4,0.8,GRANO SECO,THEOBROMA CACAO,PERMANENTE
85,CASANARE,85230,OROCUE,OTROS PERMANENTES,CACAO,CACAO,CACAO,2010,2010,21,2,2,0.8,GRANO SECO,THEOBROMA CACAO,PERMANENTE
85,CASANARE,85430,TRINIDAD,OTROS PERMANENTES,CACAO,CACAO,CACAO,2010,2010,20,3,2,0.5,GRANO SECO,THEOBROMA CACAO,PERMANENTE
85,CASANARE,85263,PORE,OTROS PERMANENTES,CACAO,CACAO,CACAO,2010,2010,18,10,4,0.4,GRANO SECO,THEOBROMA CACAO,PERMANENTE
85,CASANARE,85440,VILLANUEVA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2010,2010,16,8,6,0.8,GRANO SECO,THEOBROMA CACAO,PERMANENTE
85,CASANARE,85139,MANI,OTROS PERMANENTES,CACAO,CACAO,CACAO,2010,2010,15,6,5,0.8,GRANO SECO,THEOBROMA CACAO,PERMANENTE
85,CASANARE,85225,NUNCHIA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2010,2010,15,0,0,,GRANO SECO,THEOBROMA CACAO,PERMANENTE
85,CASANARE,85400,TAMARA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2010,2010,15,13,5,0.4,GRANO SECO,THEOBROMA CACAO,PERMANENTE
85,CASANARE,85300,SABANALARGA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2010,2010,14,2,2,0.8,GRANO SECO,THEOBROMA CACAO,PERMANENTE
85,CASANARE,85279,RECETOR,OTROS PERMANENTES,CACAO,CACAO,CACAO,2010,2010,12,0,0,,GRANO SECO,THEOBROMA CACAO,PERMANENTE
85,CASANARE,85315,SACAMA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2010,2010,11,3,2,0.8,GRANO SECO,THEOBROMA CACAO,PERMANENTE
85,CASANARE,85162,MONTERREY,OTROS PERMANENTES,CACAO,CACAO,CACAO,2010,2010,6,3,1,0.4,GRANO SECO,THEOBROMA CACAO,PERMANENTE
85,CASANARE,85015,CHAMEZA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2010,2010,5,5,4,0.8,GRANO SECO,THEOBROMA CACAO,PERMANENTE
19,CAUCA,19256,EL TAMBO,OTROS PERMANENTES,CACAO,CACAO,CACAO,2010,2010,427,50,32,0.64,GRANO SECO,THEOBROMA CACAO,PERMANENTE
19,CAUCA,19450,MERCADERES,OTROS PERMANENTES,CACAO,CACAO,CACAO,2010,2010,250,150,45,0.3,GRANO SECO,THEOBROMA CACAO,PERMANENTE
19,CAUCA,19050,ARGELIA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2010,2010,147,90,38,0.42,GRANO SECO,THEOBROMA CACAO,PERMANENTE
19,CAUCA,19532,PATIA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2010,2010,139,82,41,0.5,GRANO SECO,THEOBROMA CACAO,PERMANENTE
19,CAUCA,19573,PUERTO TEJADA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2010,2010,123,78,39,0.5,GRANO SECO,THEOBROMA CACAO,PERMANENTE
19,CAUCA,19455,MIRANDA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2010,2010,74,16,11,0.7,GRANO SECO,THEOBROMA CACAO,PERMANENTE
19,CAUCA,19075,BALBOA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2010,2010,71,40,20,0.5,GRANO SECO,THEOBROMA CACAO,PERMANENTE
19,CAUCA,19142,CALOTO,OTROS PERMANENTES,CACAO,CACAO,CACAO,2010,2010,70,40,18,0.45,GRANO SECO,THEOBROMA CACAO,PERMANENTE
19,CAUCA,19845,VILLA RICA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2010,2010,56,46,18,0.4,GRANO SECO,THEOBROMA CACAO,PERMANENTE
19,CAUCA,19100,BOLIVAR,OTROS PERMANENTES,CACAO,CACAO,CACAO,2010,2010,46,26,15,0.58,GRANO SECO,THEOBROMA CACAO,PERMANENTE
19,CAUCA,19212,CORINTO,OTROS PERMANENTES,CACAO,CACAO,CACAO,2010,2010,44,0,0,,GRANO SECO,THEOBROMA CACAO,PERMANENTE
19,CAUCA,19300,GUACHENE,OTROS PERMANENTES,CACAO,CACAO,CACAO,2010,2010,20,11,5,0.45,GRANO SECO,THEOBROMA CACAO,PERMANENTE
19,CAUCA,19513,PADILLA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2010,2010,16,4,2,0.59,GRANO SECO,THEOBROMA CACAO,PERMANENTE
19,CAUCA,19701,SANTA ROSA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2010,2010,15,5,3,0.6,GRANO SECO,THEOBROMA CACAO,PERMANENTE
19,CAUCA,19785,SUCRE,OTROS PERMANENTES,CACAO,CACAO,CACAO,2010,2010,13,6,4,0.6,GRANO SECO,THEOBROMA CACAO,PERMANENTE
20,CESAR,20710,SAN ALBERTO,OTROS PERMANENTES,CACAO,CACAO,CACAO,2010,2010,1219,1219,610,0.5,GRANO SECO,THEOBROMA CACAO,PERMANENTE
20,CESAR,20001,VALLEDUPAR,OTROS PERMANENTES,CACAO,CACAO,CACAO,2010,2010,1130,1130,791,0.7,GRANO SECO,THEOBROMA CACAO,PERMANENTE
20,CESAR,20400,LA JAGUA DE IBIRICO,OTROS PERMANENTES,CACAO,CACAO,CACAO,2010,2010,730,660,330,0.5,GRANO SECO,THEOBROMA CACAO,PERMANENTE
20,CESAR,20013,AGUSTIN CODAZZI,OTROS PERMANENTES,CACAO,CACAO,CACAO,2010,2010,701,701,491,0.7,GRANO SECO,THEOBROMA CACAO,PERMANENTE
20,CESAR,20570,PUEBLO BELLO,OTROS PERMANENTES,CACAO,CACAO,CACAO,2010,2010,619,519,415,0.8,GRANO SECO,THEOBROMA CACAO,PERMANENTE
20,CESAR,20770,SAN MARTIN,OTROS PERMANENTES,CACAO,CACAO,CACAO,2010,2010,600,600,300,0.5,GRANO SECO,THEOBROMA CACAO,PERMANENTE
20,CESAR,20621,LA PAZ,OTROS PERMANENTES,CACAO,CACAO,CACAO,2010,2010,553,414,211,0.51,GRANO SECO,THEOBROMA CACAO,PERMANENTE
20,CESAR,20383,LA GLORIA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2010,2010,400,115,69,0.6,GRANO SECO,THEOBROMA CACAO,PERMANENTE
20,CESAR,20228,CURUMANI,OTROS PERMANENTES,CACAO,CACAO,CACAO,2010,2010,355,103,62,0.6,GRANO SECO,THEOBROMA CACAO,PERMANENTE
20,CESAR,20238,EL COPEY,OTROS PERMANENTES,CACAO,CACAO,CACAO,2010,2010,315,245,123,0.5,GRANO SECO,THEOBROMA CACAO,PERMANENTE
20,CESAR,20443,MANAURE,OTROS PERMANENTES,CACAO,CACAO,CACAO,2010,2010,215,215,151,0.7,GRANO SECO,THEOBROMA CACAO,PERMANENTE
20,CESAR,20011,AGUACHICA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2010,2010,180,115,58,0.5,GRANO SECO,THEOBROMA CACAO,PERMANENTE
20,CESAR,20045,BECERRIL,OTROS PERMANENTES,CACAO,CACAO,CACAO,2010,2010,100,100,50,0.5,GRANO SECO,THEOBROMA CACAO,PERMANENTE
20,CESAR,20178,CHIRIGUANA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2010,2010,100,90,45,0.5,GRANO SECO,THEOBROMA CACAO,PERMANENTE
20,CESAR,20614,RIO DE ORO,OTROS PERMANENTES,CACAO,CACAO,CACAO,2010,2010,76,6,3,0.5,GRANO SECO,THEOBROMA CACAO,PERMANENTE
20,CESAR,20517,PAILITAS,OTROS PERMANENTES,CACAO,CACAO,CACAO,2010,2010,46,35,18,0.5,GRANO SECO,THEOBROMA CACAO,PERMANENTE
20,CESAR,20750,SAN DIEGO,OTROS PERMANENTES,CACAO,CACAO,CACAO,2010,2010,23,23,14,0.6,GRANO SECO,THEOBROMA CACAO,PERMANENTE
27,CHOCO,27615,RIOSUCIO,OTROS PERMANENTES,CACAO,CACAO,CACAO,2010,2010,1156,0,0,,GRANO SECO,THEOBROMA CACAO,PERMANENTE
27,CHOCO,27660,SAN JOSE DEL PALMAR,OTROS PERMANENTES,CACAO,CACAO,CACAO,2010,2010,530,332,133,0.4,GRANO SECO,THEOBROMA CACAO,PERMANENTE
27,CHOCO,27800,UNGUIA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2010,2010,500,50,10,0.2,GRANO SECO,THEOBROMA CACAO,PERMANENTE
27,CHOCO,27006,ACANDI,OTROS PERMANENTES,CACAO,CACAO,CACAO,2010,2010,338,35,5,0.15,GRANO SECO,THEOBROMA CACAO,PERMANENTE
27,CHOCO,27099,BOJAYA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2010,2010,154,88,35,0.4,GRANO SECO,THEOBROMA CACAO,PERMANENTE
27,CHOCO,27001,QUIBDO,OTROS PERMANENTES,CACAO,CACAO,CACAO,2010,2010,130,20,8,0.4,GRANO SECO,THEOBROMA CACAO,PERMANENTE
27,CHOCO,27025,ALTO BAUDO,OTROS PERMANENTES,CACAO,CACAO,CACAO,2010,2010,82,47,5,0.1,GRANO SECO,THEOBROMA CACAO,PERMANENTE
27,CHOCO,27580,RIO IRO,OTROS PERMANENTES,CACAO,CACAO,CACAO,2010,2010,76,12,6,0.5,GRANO SECO,THEOBROMA CACAO,PERMANENTE
27,CHOCO,27205,CONDOTO,OTROS PERMANENTES,CACAO,CACAO,CACAO,2010,2010,71,56,17,0.3,GRANO SECO,THEOBROMA CACAO,PERMANENTE
27,CHOCO,27430,MEDIO BAUDO,OTROS PERMANENTES,CACAO,CACAO,CACAO,2010,2010,70,70,14,0.2,GRANO SECO,THEOBROMA CACAO,PERMANENTE
27,CHOCO,27787,TADO,OTROS PERMANENTES,CACAO,CACAO,CACAO,2010,2010,67,13,4,0.31,GRANO SECO,THEOBROMA CACAO,PERMANENTE
27,CHOCO,27600,RIO QUITO,OTROS PERMANENTES,CACAO,CACAO,CACAO,2010,2010,61,18,5,0.28,GRANO SECO,THEOBROMA CACAO,PERMANENTE
27,CHOCO,27495,NUQUI,OTROS PERMANENTES,CACAO,CACAO,CACAO,2010,2010,48,35,11,0.3,GRANO SECO,THEOBROMA CACAO,PERMANENTE
27,CHOCO,27135,EL CANTON DEL SAN PABLO,OTROS PERMANENTES,CACAO,CACAO,CACAO,2010,2010,23,5,2,0.4,GRANO SECO,THEOBROMA CACAO,PERMANENTE
